Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,name_norm,match_type
1421,Érik Lamela,ar ARG,AG,Sevilla,es La Liga,31,1992,5.1,142,174,81.6,1854,451,90,102,88.2,43,54,79.6,2,6,33.3,0,1.0,0.7,-1.0,12,11,6,2,17,Matches,erik lamela,exact
1422,Mohamed Lamine Bayo,gn GUI,BU,Le Havre,fr Ligue 1,25,1998,15.4,201,310,64.8,2723,559,115,163,70.6,62,94,66.0,6,13,46.2,1,0.6,0.6,+0.4,13,17,11,1,20,Matches,mohamed lamine bayo,lastname:mohamed bayo
1423,Didier Lamkel Zé,cm CMR,BU,Metz,fr Ligue 1,26,1996,6.1,137,190,72.1,2652,608,54,67,80.6,61,81,75.3,17,28,60.7,0,0.9,0.2,-0.9,6,14,3,0,19,Matches,didier lamkel ze,exact
1424,Tariq Lamptey,gh GHA,DD,Brighton,eng Premier League,22,2000,10.2,379,454,83.5,5485,916,217,242,89.7,135,163,82.8,13,22,59.1,3,1.2,0.8,+1.8,10,6,12,6,17,Matches,tariq lamptey,exact
1425,Bruno Langa,mz MOZ,DG,Almería,es La Liga,25,1997,9.1,307,400,76.8,5062,2470,153,176,86.9,123,153,80.4,24,51,47.1,0,0.4,0.3,-0.4,7,18,8,3,25,Matches,bruno langa,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
1426,Gianluca Lapadula,pe PER,BU,Cagliari,it Serie A,33,1990,13.4,120,171,70.2,1645,217,72,91,79.1,34,42,81.0,6,11,54.5,1,1.1,0.7,-0.1,19,2,3,2,4,Matches,gianluca lapadula,exact
1427,Aymeric Laporte,es ESP,DEF,Manchester City,eng Premier League,29,1994,0.1,11,11,100.0,202,48,4,4,100.0,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,aymeric laporte,exact
1428,Julien Laporte,fr FRA,DC,Lorient,fr Ligue 1,29,1993,20.2,883,1023,86.3,18687,7085,251,271,92.6,482,515,93.6,140,219,63.9,0,0.0,0.3,0.0,1,66,7,1,56,Matches,julien laporte,exact
1429,Cyle Larin,ca CAN,BU,Mallorca,es La Liga,28,1995,20.3,184,294,62.6,2419,410,107,149,71.8,51,79,64.6,10,16,62.5,2,1.4,0.5,+0.6,11,8,1,0,13,Matches,cyle larin,exact
1430,Yasser Larouci,dz ALG,MG,Sheffield Utd,eng Premier League,22,2001,5.9,131,185,70.8,1969,714,76,89,85.4,45,59,76.3,6,17,35.3,0,0.3,0.1,-0.3,2,11,0,0,14,Matches,yasser larouci,exact
1431,Hugo Larsson,se SWE,MC,Eint Frankfurt,de Bundesliga,19,2004,21.0,835,965,86.5,13897,3346,376,419,89.7,379,417,90.9,54,76,71.1,1,1.4,1.5,-0.4,10,52,8,4,68,Matches,hugo larsson,exact
1432,Jamaal Lascelles,eng ENG,DC,Newcastle Utd,eng Premier League,29,1993,12.0,669,774,86.4,11616,3694,252,275,91.6,383,421,91.0,29,61,47.5,0,0.1,0.1,-0.1,2,38,1,0,31,Matches,jamaal lascelles,exact
1433,Juanmi Latasa,es ESP,BU,Getafe,es La Liga,22,2001,17.3,192,368,52.2,2382,380,121,209,57.9,46,97,47.4,7,18,38.9,0,1.5,1.4,-1.5,19,13,8,0,16,Matches,juanmi latasa,lastname:juan miguel latasa
1434,Toni Lato,es ESP,DLG,Mallorca,es La Liga,25,1997,17.2,595,788,75.5,9743,3108,309,352,87.8,233,306,76.1,42,87,48.3,1,1.3,1.3,-0.3,10,26,14,9,39,Matches,toni lato,exact
1435,Armand Lauriente,fr FRA,AG,Sassuolo,it Serie A,24,1998,32.3,628,908,69.2,9577,3171,363,434,83.6,198,292,67.8,41,112,36.6,4,4.0,3.9,0.0,47,49,36,6,99,Matches,armand lauriente,exact
1436,Roméo Lavia,be BEL,MIL,Chelsea,eng Premier League,19,2004,0.4,22,27,81.5,350,51,9,10,90.0,13,14,92.9,0,1,0.0,0,0.0,0.0,0.0,0,4,0,0,1,Matches,romeo lavia,exact
1437,Lázaro,br BRA,AD,Almería,es La Liga,21,2002,3.2,69,100,69.0,1137,308,35,47,74.5,24,29,82.8,6,13,46.2,0,0.5,0.3,-0.5,6,4,1,0,6,Matches,lazaro,exact
1438,Valentino Lazaro,at AUT,MG,Torino,it Serie A,27,1996,22.2,839,1106,75.9,13621,4761,425,467,91.0,323,426,75.8,63,143,44.1,4,2.9,2.9,+1.1,34,64,32,16,94,Matches,valentino lazaro,exact
1439,Darko Lazović,rs SRB,AG,Hellas Verona,it Serie A,32,1990,21.4,431,671,64.2,7287,2845,218,265,82.3,155,233,66.5,49,116,42.2,2,4.4,3.5,-2.4,31,51,21,7,66,Matches,darko lazovic,exact
1440,Manuel Lazzari,it ITA,DD,Lazio,it Serie A,29,1993,18.6,826,975,84.7,12173,3791,456,490,93.1,316,370,85.4,30,60,50.0,2,1.3,1.3,+0.7,9,57,12,8,62,Matches,manuel lazzari,exact
1441,Théo Le Bris,fr FRA,MG,Lorient,fr Ligue 1,20,2002,16.8,531,680,78.1,7815,2186,305,360,84.7,195,243,80.2,16,34,47.1,2,1.6,1.1,+0.4,13,21,18,2,58,Matches,theo le bris,exact
1442,Julien Le Cardinal,fr FRA,DC,Brest,fr Ligue 1,25,1997,5.3,212,258,82.2,4339,1880,68,80,85.0,92,107,86.0,44,58,75.9,0,0.1,0.1,-0.1,2,18,0,0,24,Matches,julien le cardinal,exact
1443,Julien Le Cardinal,fr FRA,DC,Lens,fr Ligue 1,25,1997,0.6,23,32,71.9,435,201,6,8,75.0,12,15,80.0,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,4,Matches,julien le cardinal,exact
1444,Jérémy Le Douaron,fr FRA,BU,Brest,fr Ligue 1,25,1998,18.0,252,387,65.1,3702,739,145,196,74.0,73,105,69.5,18,37,48.6,0,1.0,1.5,-1.0,10,11,8,5,21,Matches,jeremy le douaron,exact
1445,Enzo Le Fée,fr FRA,MC,Rennes,fr Ligue 1,23,2000,17.0,897,1043,86.0,14631,4647,440,494,89.1,344,389,88.4,72,101,71.3,1,1.8,2.5,-0.8,28,112,26,2,124,Matches,enzo le fee,exact
1446,Vincent Le Goff,fr FRA,MG,Lorient,fr Ligue 1,33,1989,6.0,252,322,78.3,3932,1509,135,152,88.8,92,118,78.0,18,37,48.6,1,0.9,0.9,+0.1,9,17,4,0,22,Matches,vincent le goff,exact
1447,Robin Le Normand,es ESP,DC,Real Sociedad,es La Liga,26,1996,27.4,1562,1765,88.5,31232,8514,479,524,91.4,886,955,92.8,186,249,74.7,0,0.1,0.8,-0.1,3,94,0,0,106,Matches,robin le normand,exact
1448,Nicola Leali,it ITA,G,Genoa,it Serie A,30,1993,2.0,40,72,55.6,1453,1302,3,3,100.0,15,15,100.0,21,53,39.6,0,0.0,0.0,0.0,0,4,0,0,0,Matches,nicola leali,exact
1449,Rafael Leão,pt POR,AG,Milan,it Serie A,24,1999,27.9,760,1032,73.6,12177,3205,399,487,81.9,286,370,77.3,57,101,56.4,9,9.1,8.1,-0.1,59,65,62,17,117,Matches,rafael leao,exact
1450,Adrien Lebeau,fr FRA,MIL,Brest,fr Ligue 1,24,1999,0.6,19,29,65.5,284,93,10,13,76.9,7,8,87.5,1,4,25.0,1,0.5,0.3,+0.5,4,2,0,0,0,Matches,adrien lebeau,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
1451,Jean-Louis Leca,fr FRA,G,Lens,fr Ligue 1,37,1985,1.0,16,26,61.5,315,199,4,5,80.0,10,10,100.0,2,11,18.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches,jean-louis leca,exact
1452,Benjamin Lecomte,fr FRA,G,Montpellier,fr Ligue 1,32,1991,30.0,670,1006,66.6,19197,14917,102,104,98.1,303,312,97.1,260,580,44.8,1,0.5,0.1,+0.5,2,10,0,0,0,Matches,benjamin lecomte,exact
1453,Jeremías Ledesma,ar ARG,G,Cádiz,es La Liga,30,1993,33.9,689,1186,58.1,26714,23314,77,79,97.5,245,248,98.8,367,850,43.2,0,0.1,0.2,-0.1,1,58,0,0,0,Matches,jeremias ledesma,exact
1454,Pierre Lees-Melou,fr FRA,MDC,Brest,fr Ligue 1,30,1993,28.0,1425,1673,85.2,28610,9103,519,584,88.9,619,692,89.5,246,327,75.2,0,2.4,3.0,-2.4,27,152,22,3,193,Matches,pierre lees-melou,exact
1455,Diogo Leite,pt POR,DC,Union Berlin,de Bundesliga,24,1999,30.0,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121,Matches,diogo leite,exact
1456,Maxim Leitsch,de GER,DC,Mainz 05,de Bundesliga,25,1998,4.2,133,171,77.8,2803,1006,35,51,68.6,79,92,85.9,17,24,70.8,0,0.0,0.1,0.0,0,7,1,0,7,Matches,maxim leitsch,exact
1457,Florian Lejeune,fr FRA,DC,Rayo Vallecano,es La Liga,32,1991,37.0,1636,2031,80.6,35738,16035,430,489,87.9,927,997,93.0,262,494,53.0,1,0.7,0.8,+0.3,9,137,5,1,114,Matches,florian lejeune,exact
1458,Stefan Lekovic,rs SRB,DEF,Villarreal,es La Liga,19,2004,0.3,12,14,85.7,210,29,7,8,87.5,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,stefan lekovic,exact
1459,Iñigo Lekue,es ESP,DG,Athletic Club,es La Liga,30,1993,22.2,1012,1273,79.5,17290,6247,440,499,88.2,489,577,84.7,69,143,48.3,2,1.1,0.9,+0.9,17,86,16,7,119,Matches,inigo lekue,exact
1460,Thomas Lemar,fr FRA,MC,Atlético Madrid,es La Liga,27,1995,1.8,71,84,84.5,1019,285,41,46,89.1,25,29,86.2,2,6,33.3,0,0.0,0.1,0.0,1,10,1,0,13,Matches,thomas lemar,exact
1461,Mario Lemina,ga GAB,MC,Wolves,eng Premier League,29,1993,33.0,1261,1470,85.8,20364,5341,654,718,91.1,485,550,88.2,92,146,63.0,1,1.5,1.3,-0.5,20,65,8,3,76,Matches,mario lemina,exact
1462,Álvaro Lemos,es ESP,DD,Las Palmas,es La Liga,30,1993,2.8,145,185,78.4,2198,488,89,95,93.7,46,60,76.7,9,23,39.1,0,0.0,0.1,0.0,0,12,2,0,17,Matches,alvaro lemos,exact
1463,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,20,2003,0.1,6,6,100.0,90,11,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ruben lendinez,original
1464,Clément Lenglet,fr FRA,DC,Aston Villa,eng Premier League,28,1995,12.8,822,918,89.5,15524,5173,302,319,94.7,431,457,94.3,82,127,64.6,1,0.8,0.5,+0.2,2,34,3,0,51,Matches,clement lenglet,exact
1465,Bernd Leno,de GER,G,Fulham,eng Premier League,31,1992,38.0,1250,1577,79.3,29886,18166,266,268,99.3,746,750,99.5,235,551,42.6,0,0.0,0.0,0.0,0,23,0,0,0,Matches,bernd leno,exact
1466,Christopher Lenz,de GER,DEF,RB Leipzig,de Bundesliga,28,1994,0.5,38,49,77.6,600,211,15,16,93.8,21,23,91.3,0,6,0.0,0,0.1,0.1,-0.1,1,3,0,0,2,Matches,christopher lenz,exact
1467,Christopher Lenz,de GER,DEF,Eint Frankfurt,de Bundesliga,28,1994,0.1,5,9,55.6,117,53,0,0,,4,4,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,christopher lenz,exact
1468,Johann Lepenant,fr FRA,MDC,Lyon,fr Ligue 1,20,2002,2.8,165,186,88.7,2972,734,69,75,92.0,75,84,89.3,15,18,83.3,0,0.1,0.1,-0.1,3,22,0,0,24,Matches,johann lepenant,exact
1469,Jefferson Lerma,co COL,MC,Crystal Palace,eng Premier League,28,1994,26.7,1018,1250,81.4,15825,5095,554,625,88.6,371,448,82.8,65,114,57.0,1,2.2,2.0,-1.2,24,109,20,3,106,Matches,jefferson lerma,exact
1470,Léo Leroy,fr FRA,MDC,Montpellier,fr Ligue 1,23,2000,5.5,132,184,71.7,2315,933,60,79,75.9,52,66,78.8,16,25,64.0,1,0.7,0.1,+0.3,4,12,2,0,21,Matches,leo leroy,exact
1471,Robert Lewandowski,pl POL,BU,Barcelona,es La Liga,34,1988,30.6,416,592,70.3,5780,1192,248,311,79.7,120,168,71.4,21,35,60.0,8,4.9,3.6,+3.1,27,27,25,4,64,Matches,robert lewandowski,exact
1472,Jamie Leweling,de GER,AD,Stuttgart,de Bundesliga,22,2001,16.9,470,599,78.5,6491,1524,291,337,86.4,136,175,77.7,21,41,51.2,4,3.2,3.1,+0.8,23,19,18,10,35,Matches,jamie leweling,exact
1473,Rico Lewis,eng ENG,DD,Manchester City,eng Premier League,18,2004,9.0,518,568,91.2,7100,1127,339,351,96.6,159,170,93.5,12,20,60.0,0,1.1,1.2,-1.1,13,29,9,0,33,Matches,rico lewis,exact
1474,Keane Lewis-Potter,eng ENG,BU,Brentford,eng Premier League,22,2001,16.0,289,415,69.6,4218,969,169,206,82.0,89,119,74.8,19,56,33.9,1,1.7,2.0,-0.7,13,11,14,4,32,Matches,keane lewis-potter,exact
1475,Philipp Lienhart,at AUT,DC,Freiburg,de Bundesliga,27,1996,14.1,814,982,82.9,16894,6421,236,268,88.1,465,501,92.8,111,199,55.8,0,1.1,0.6,-1.1,3,51,5,0,53,Matches,philipp lienhart,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
1476,Matthijs de Ligt,nl NED,DC,Bayern Munich,de Bundesliga,23,1999,15.4,1120,1193,93.9,21822,7091,313,330,94.8,709,730,97.1,93,121,76.9,0,0.1,0.6,-0.1,3,109,1,1,98,Matches,matthijs de ligt,exact
1477,Victor Lindelöf,se SWE,DC,Manchester Utd,eng Premier League,29,1994,14.8,826,927,89.1,13195,3696,398,435,91.5,355,385,92.2,48,70,68.6,1,0.3,0.4,+0.7,8,62,3,0,40,Matches,victor lindelof,exact
1478,Jesper Lindstrøm,dk DEN,BU,Napoli,it Serie A,23,2000,4.8,188,229,82.1,2592,472,119,128,93.0,42,53,79.2,13,18,72.2,0,1.0,0.9,-1.0,13,9,6,1,16,Matches,jesper lindstrøm,exact
1479,Jesper Lindstrøm,dk DEN,BU,Eint Frankfurt,de Bundesliga,23,2000,0.9,24,32,75.0,384,27,10,13,76.9,13,15,86.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches,jesper lindstrøm,exact
1480,Karol Linetty,pl POL,MC,Torino,it Serie A,28,1995,20.6,755,884,85.4,12771,3517,367,412,89.1,308,343,89.8,62,84,73.8,0,0.8,0.7,-0.8,15,79,6,1,87,Matches,karol linetty,exact
1481,Samuel Lino,br BRA,MG,Atlético Madrid,es La Liga,23,1999,23.1,816,1015,80.4,11390,2608,516,582,88.7,230,279,82.4,39,66,59.1,5,4.7,3.5,+0.3,34,36,38,3,84,Matches,samuel lino,exact
1482,Luca Lipani,it ITA,MDC,Sassuolo,it Serie A,18,2005,4.3,123,160,76.9,2084,785,56,63,88.9,49,67,73.1,11,20,55.0,0,0.2,0.1,-0.2,3,22,2,1,20,Matches,luca lipani,exact
1483,Pol Lirola,es ESP,DEF,Frosinone,it Serie A,25,1997,17.1,556,722,77.0,9018,3289,302,341,88.6,194,248,78.2,47,89,52.8,1,1.1,1.0,-0.1,13,37,14,3,65,Matches,pol lirola,exact
1484,Marcin Listkowski,pl POL,ATT,Lecce,it Serie A,25,1998,0.1,3,3,100.0,36,4,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,marcin listkowski,exact
1485,Valentino Livramento,eng ENG,DD,Newcastle Utd,eng Premier League,20,2002,14.6,689,802,85.9,10004,2947,421,457,92.1,223,257,86.8,27,53,50.9,0,0.8,0.8,-0.8,12,58,16,3,61,Matches,valentino livramento,fuzzy:tino livramento
1486,Dejan Ljubicic,at AUT,MDC,Köln,de Bundesliga,25,1997,22.8,670,843,79.5,10615,2716,348,400,87.0,250,307,81.4,51,79,64.6,2,3.0,2.0,-1.0,28,54,20,5,84,Matches,dejan ljubicic,exact
1487,Javier Llabrés,es ESP,MD,Mallorca,es La Liga,20,2002,2.7,64,97,66.0,1083,216,29,35,82.9,25,37,67.6,7,15,46.7,0,0.3,0.3,-0.3,5,2,2,1,5,Matches,javier llabres,fuzzy:javi llabres
1488,Diego Llorente,es ESP,DC,Roma,it Serie A,29,1993,24.1,1501,1648,91.1,28395,9300,503,520,96.7,865,914,94.6,120,180,66.7,1,0.6,0.2,+0.4,4,71,1,0,75,Matches,diego llorente,exact
1489,Marcos Llorente,es ESP,MC,Atlético Madrid,es La Liga,28,1995,28.5,974,1219,79.9,13597,3643,592,654,90.5,299,371,80.6,37,73,50.7,4,5.6,4.5,-1.6,26,60,36,11,106,Matches,marcos llorente,exact
1490,Gautier Lloris,fr FRA,DC,Le Havre,fr Ligue 1,28,1995,30.9,1194,1398,85.4,21169,7934,461,517,89.2,623,676,92.2,80,161,49.7,0,0.2,0.4,-0.2,3,80,3,0,105,Matches,gautier lloris,exact
1491,Abou Lô,sn SEN,MC,Metz,fr Ligue 1,23,2000,2.2,65,74,87.8,1319,446,20,21,95.2,39,42,92.9,6,9,66.7,0,0.3,0.0,-0.3,2,6,1,0,4,Matches,abou lo,lastname:ababacar lo
1492,Giovani Lo Celso,ar ARG,MDC,Tottenham,eng Premier League,27,1996,5.6,449,503,89.3,6799,2073,244,260,93.8,153,165,92.7,33,45,73.3,2,1.9,1.9,+0.1,18,44,14,3,68,Matches,giovani lo celso,exact
1493,Stanislav Lobotka,sk SVK,MC,Napoli,it Serie A,28,1994,36.5,2081,2278,91.4,34504,8906,999,1071,93.3,885,945,93.7,152,192,79.2,1,1.3,1.6,-0.3,23,212,22,1,188,Matches,stanislav lobotka,exact
1494,Manuel Locatelli,it ITA,MC,Juventus,it Serie A,25,1998,33.4,1703,1988,85.7,34595,11134,578,638,90.6,848,926,91.6,259,363,71.3,4,1.4,2.4,+2.6,26,229,30,5,232,Matches,manuel locatelli,exact
1495,Bradley Locko,fr FRA,DG,Brest,fr Ligue 1,21,2002,32.9,1544,1852,83.4,25861,8098,760,863,88.1,607,701,86.6,127,205,62.0,3,1.6,1.9,+1.4,24,109,37,26,129,Matches,bradley locko,exact
1496,Tom Lockyer,wls WAL,DC,Luton Town,eng Premier League,28,1994,13.0,301,422,71.3,6628,3120,81,104,77.9,158,189,83.6,57,113,50.4,1,0.6,0.3,+0.4,3,37,4,0,37,Matches,tom lockyer,exact
1497,Renan Lodi,br BRA,DEF,Marseille,fr Ligue 1,25,1998,13.7,579,748,77.4,9900,2568,252,283,89.0,264,325,81.2,47,95,49.5,0,1.3,1.3,-1.3,14,37,11,7,51,Matches,renan lodi,exact
1498,Ruben Loftus-Cheek,eng ENG,MIL,Milan,it Serie A,27,1996,23.0,619,733,84.4,8563,1765,380,420,90.5,185,221,83.7,25,36,69.4,1,2.4,2.0,-1.4,25,50,12,1,74,Matches,ruben loftus-cheek,exact
1499,Elysée Logbo,fr FRA,BU,Le Havre,fr Ligue 1,19,2004,2.8,31,40,77.5,349,37,18,23,78.3,7,10,70.0,1,2,50.0,0,0.1,0.2,-0.1,3,2,0,0,2,Matches,elysee logbo,exact
1500,Enzo Loiodice,fr FRA,MC,Las Palmas,es La Liga,22,2000,19.9,935,1129,82.8,13041,2865,569,635,89.6,277,323,85.8,40,74,54.1,1,1.3,1.8,-0.3,19,81,7,0,97,Matches,enzo loiodice,exact
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
1501,Sean Longstaff,eng ENG,MC,Newcastle Utd,eng Premier League,25,1997,30.5,991,1241,79.9,15314,4980,551,636,86.6,351,430,81.6,62,99,62.6,2,2.3,3.0,-0.3,20,82,26,4,145,Matches,sean longstaff,exact
1502,Ademola Lookman,ng NGA,BU,Atalanta,it Serie A,25,1997,21.0,635,838,75.8,9115,2499,376,441,85.3,201,247,81.4,29,74,39.2,7,5.2,4.8,+1.8,50,46,32,2,97,Matches,ademola lookman,exact
1503,Noah Loosli,ch SUI,DC,Bochum,de Bundesliga,26,1997,3.8,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6,Matches,noah loosli,exact
1504,Anthony Lopes,pt POR,G,Lyon,fr Ligue 1,32,1990,31.0,773,1035,74.7,20175,14006,146,146,100.0,392,398,98.5,231,487,47.4,0,0.3,0.2,-0.3,1,9,1,0,1,Matches,anthony lopes,exact
1505,David López,es ESP,DEF,Girona,es La Liga,33,1989,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54,Matches,david lopez,exact
1506,Diego López,es ESP,MG,Valencia,es La Liga,21,2002,29.5,512,791,64.7,7299,1914,304,412,73.8,148,223,66.4,29,59,49.2,6,5.4,2.4,+0.6,39,35,21,7,73,Matches,diego lopez,exact
1507,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,20,2003,16.1,522,631,82.7,7613,1710,321,349,92.0,138,172,80.2,38,54,70.4,0,1.1,1.3,-1.1,18,53,16,2,76,Matches,fermin lopez,original
1508,Javi López,es ESP,DG,Alavés,es La Liga,21,2002,26.5,775,1129,68.6,13424,5698,391,458,85.4,282,395,71.4,84,204,41.2,3,3.0,2.5,0.0,14,63,21,16,92,Matches,javi lopez,exact
1509,Maxime Lopez,fr FRA,MDC,Fiorentina,it Serie A,25,1997,8.9,595,673,88.4,10449,3090,239,255,93.7,299,331,90.3,43,66,65.2,0,0.6,0.6,-0.6,7,67,5,1,48,Matches,maxime lopez,exact
1510,Maxime Lopez,fr FRA,MDC,Sassuolo,it Serie A,25,1997,1.6,124,136,91.2,2097,777,46,48,95.8,61,64,95.3,9,15,60.0,0,0.2,0.2,-0.2,3,23,2,0,18,Matches,maxime lopez,exact
1511,Pau López,es ESP,G,Marseille,fr Ligue 1,28,1994,32.7,924,1195,77.3,21981,14438,212,213,99.5,499,506,98.6,202,462,43.7,0,0.5,0.1,-0.5,2,19,2,0,0,Matches,pau lopez,exact
1512,Unai López,es ESP,MC,Rayo Vallecano,es La Liga,27,1995,23.4,1184,1462,81.0,21271,6407,547,585,93.5,473,552,85.7,133,254,52.4,2,2.5,2.7,-0.5,31,113,26,7,116,Matches,unai lopez,exact
1513,Dion Lopy,sn SEN,MIL,Almería,es La Liga,21,2002,21.3,745,882,84.5,14551,3507,276,316,87.3,340,384,88.5,110,137,80.3,0,1.2,0.7,-1.2,13,81,8,1,90,Matches,dion lopy,exact
1514,Anthony Losilla,fr FRA,MC,Bochum,de Bundesliga,37,1986,28.6,649,896,72.4,9788,3147,330,434,76.0,257,342,75.1,30,50,60.0,2,1.5,1.0,+0.5,19,69,10,3,100,Matches,anthony losilla,exact
1515,Jordan Lotomba,ch SUI,DD,Nice,fr Ligue 1,24,1998,20.0,834,994,83.9,11866,3883,473,541,87.4,297,345,86.1,21,43,48.8,0,1.1,1.3,-1.1,12,36,14,5,52,Matches,jordan lotomba,exact
1516,Tom Louchet,fr FRA,MC,Nice,fr Ligue 1,20,2003,4.5,195,257,75.9,2973,772,102,119,85.7,72,87,82.8,13,33,39.4,1,0.7,0.7,+0.3,7,9,5,2,18,Matches,tom louchet,exact
1517,Imran Louza,ma MAR,MC,Lorient,fr Ligue 1,24,1999,9.6,465,583,79.8,8875,3020,177,202,87.6,217,252,86.1,62,107,57.9,3,2.5,2.4,+0.5,25,65,15,1,83,Matches,imran louza,exact
1518,Matteo Lovato,it ITA,DC,Torino,it Serie A,23,2000,6.0,243,272,89.3,4102,968,95,106,89.6,135,147,91.8,7,11,63.6,0,0.0,0.0,0.0,0,6,0,0,4,Matches,matteo lovato,exact
1519,Matteo Lovato,it ITA,DC,Salernitana,it Serie A,23,2000,10.5,323,400,80.8,5859,2412,120,136,88.2,172,200,86.0,25,46,54.3,0,0.2,0.2,-0.2,3,25,2,1,29,Matches,matteo lovato,exact
1520,Dejan Lovren,hr CRO,DC,Lyon,fr Ligue 1,34,1989,8.0,371,440,84.3,7463,2174,104,127,81.9,215,232,92.7,42,66,63.6,0,0.0,0.1,0.0,1,24,0,0,20,Matches,dejan lovren,exact
1521,Sandi Lovrić,si SVN,MC,Udinese,it Serie A,25,1998,22.1,543,718,75.6,9199,2859,265,309,85.8,189,232,81.5,61,120,50.8,3,3.3,3.0,-0.3,43,65,12,7,80,Matches,sandi lovric,exact
1522,Max Lowe,eng ENG,MG,Sheffield Utd,eng Premier League,26,1997,5.6,84,130,64.6,1242,436,53,71,74.6,25,42,59.5,6,12,50.0,0,0.7,0.1,-0.7,2,6,3,0,12,Matches,max lowe,exact
1523,Anthony Lozano,hn HON,BU,Getafe,es La Liga,30,1993,1.0,10,16,62.5,128,43,6,8,75.0,2,4,50.0,1,1,100.0,0,0.3,0.2,-0.3,1,1,1,1,1,Matches,anthony lozano,exact
1524,Anthony Lozano,hn HON,BU,Almería,es La Liga,30,1993,8.6,98,136,72.1,1362,383,48,61,78.7,36,43,83.7,4,7,57.1,0,0.7,0.2,-0.7,7,12,1,0,16,Matches,anthony lozano,exact
1525,Lucas,br BRA,MIL,Cádiz,es La Liga,22,2001,17.1,595,807,73.7,9653,3843,311,351,88.6,221,298,74.2,49,115,42.6,0,1.9,2.0,-1.9,22,33,21,14,47,Matches,lucas,lastname:jean lucas
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,player,original
1526,Lorenzo Lucca,it ITA,BU,Udinese,it Serie A,22,2000,28.8,271,454,59.7,3830,448,139,220,63.2,93,149,62.4,15,21,71.4,4,1.6,0.6,+2.4,20,14,5,0,18,Matches,lorenzo lucca,exact
1527,Jhon Lucumí,co COL,DC,Bologna,it Serie A,25,1998,24.6,1734,1857,93.4,31124,9471,711,748,95.1,845,865,97.7,152,196,77.6,0,0.3,0.4,-0.3,4,105,5,0,93,Matches,jhon lucumi,exact
1528,José Luis Gayà,es ESP,DG,Valencia,es La Liga,28,1995,19.9,801,1062,75.4,14090,4670,376,425,88.5,343,434,79.0,71,153,46.4,2,2.6,2.5,-0.6,25,50,22,12,72,Matches,jose luis gaya,lastname:jose gaya
1529,José Luis Morales,es ESP,BU,Villarreal,es La Liga,36,1987,11.6,154,214,72.0,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0,0.6,0.8,-0.6,4,10,3,1,17,Matches,jose luis morales,exact
